row_id,doc_id,sent_id,text_raw,text_norm,quarter_end,cik,prev_text_raw,prev_text_norm,text_len_chars,short_sentence,heuristic_needs_context,proxy_label_main,proxy_flag_mixed_ab,proxy_c_subtype,legacy_hint_impact,legacy_hint_remediation,legacy_hint_attestation,legacy_hint_find_opinion,legacy_hint_find_remedia_header,legacy_hint_remedia_start_seq,legacy_ab,legacy_negative,split,pred_label,prob_ISSUE,prob_REMEDIATION,prob_OTHER,prob_max,margin_top2,review_flag,auto_accept,model_version,uncertainty_score
1362,0000835011_2006_4,47,management was unable to fully implement this remediation activity for fiscal year 2006.,management was unable to fully implement this remediation activity for fiscal year <year>,2006-06-30,835011,· management had proposed to document procedures that persons taking inventory should follow and require verification by a person not involved in the inventory activity to ensure that inventory adjustments are properly reflected in reports relating to inventory.,management had proposed to document procedures that persons taking inventory should follow and require verification by a person not involved in the inventory activity to ensure that inventory adjustments are properly reflected in reports relating to inventory,89,1,0,REMEDIATION,0,other,0,1,0,False,True,43.0,0,0,test,ISSUE,0.5107119285598364,0.0048820287036878685,0.48440604273647575,0.5107119285598364,0.02630588582336063,1,0,e5_logreg,1.462982185616803
532,0001140098_2013_4,22,"see the “explanatory note regarding restatement” immediately preceding part i, item 1, and note 2 of the notes to consolidated financial statements in part ii, item 8.",see the explanatory note regarding restatement immediately preceding part i item <num> and note <num> of the notes to consolidated financial statements in part ii item <num>,2013-12-31,1140098,"under the direction of the audit committee, we commenced a process to review our processes for accounting for derivatives.",under the direction of the audit committee we commenced a process to review our processes for accounting for derivatives,173,0,0,OTHER,1,background,1,1,0,False,False,19.0,1,0,trainval,OTHER,0.39458688046500107,0.13838020239473695,0.467032917140262,0.467032917140262,0.07244603667526095,1,0,e5_logreg,1.460521046184477
1016,0001129633_2015_4,2,"internal control over financial reporting is defined as a process designed by or under the supervision of the company’s principal executive and principal financial officers or persons performing similar functions, and effected by the company’s board of directors, management and other personnel to provide reasonable assurance regarding the reliability of financial reporting and the preparation of consolidated financial statements for external reporting purposes in accordance with u.s.",internal control over financial reporting is defined as a process designed by or under the supervision of the company s principal executive and principal financial officers or persons performing similar functions and effected by the company s board of directors management and other personnel to provide reasonable assurance regarding the reliability of financial reporting and the preparation of consolidated financial statements for external reporting purposes in accordance with u s,2015-12-31,1129633,,,485,0,0,OTHER,0,background,0,0,0,False,False,9.0,0,1,test,REMEDIATION,0.03308663780362949,0.5021839461023224,0.4647294160940481,0.5021839461023224,0.03745453000827431,1,0,e5_logreg,1.4603615238894032
325,0001289945_2007_4,14,"in 2008, the company has moved from a combination of an employee and third party internal audit function to an outsourced third party internal audit function.",in <year> the company has moved from a combination of an employee and third party internal audit function to an outsourced third party internal audit function,2007-12-31,1289945,"changes in internal control over financial reporting there was no change in the company’s internal control over financial reporting that occurred during the company’s most recently completed fiscal quarter except as noted above under management’s remediation initiatives that has materially affected, or is reasonably likely to materially affect, the company’s internal control over financial reporting.",changes in internal control over financial reporting there was no change in the company s internal control over financial reporting that occurred during the company s most recently completed fiscal quarter except as noted above under management s remediation initiatives that has materially affected or is reasonably likely to materially affect the company s internal control over financial reporting,158,0,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,trainval,REMEDIATION,0.060532753818262286,0.49340143174641976,0.44606581443531795,0.49340143174641976,0.04733561731110181,1,0,e5_logreg,1.4592629509424784
73,0001384135_2011_4,10,"we lack sufficient personnel with the appropriate level of knowledge, experience and training in u.s.",we lack sufficient personnel with the appropriate level of knowledge experience and training in u s,2011-12-31,1384135,gaap expertise.,gaap expertise,99,1,0,OTHER,0,background,0,0,0,False,False,19.0,0,1,trainval,ISSUE,0.4741727498695436,0.11929694129534742,0.4065303088351091,0.4741727498695436,0.06764244103443451,1,0,e5_logreg,1.4581848090960219
96,0000849146_2016_4,9,the audit committee retained independent counsel to assist it in conducting the review.,the audit committee retained independent counsel to assist it in conducting the review,2016-06-30,849146,this independent review was initiated following internal reviews by company personnel and was further informed by the content of employee complaints.,this independent review was initiated following internal reviews by company personnel and was further informed by the content of employee complaints,86,1,0,OTHER,0,background,0,0,0,False,False,19.0,0,1,trainval,REMEDIATION,0.013486952159756288,0.5099225159961231,0.4765905318441206,0.5099225159961231,0.03333198415200256,1,0,e5_logreg,1.4567454998518743
1343,0000835011_2006_4,28,this could result in unauthorized or undocumented removal of such materials.,this could result in unauthorized or undocumented removal of such materials,2006-06-30,835011,"physical security over maintenance materials, electrical materials and chemicals at the atchison, kansas facility is not adequate to ensure that items removed from the facilities are documented in accordance with company policy.",physical security over maintenance materials electrical materials and chemicals at the atchison kansas facility is not adequate to ensure that items removed from the facilities are documented in accordance with company policy,75,1,1,ISSUE,0,other,1,0,0,False,False,43.0,0,0,test,ISSUE,0.5065324633335714,0.02479827781729514,0.46866925884913346,0.5065324633335714,0.03786320448443792,1,0,e5_logreg,1.4556043321819907
1190,0000929940_2007_4,52,further simplify the legal entity structure; and.,further simplify the legal entity structure and,2007-06-30,929940,assess the adequacy of the systems and procedures used to track and account for stock-based awards;.,assess the adequacy of the systems and procedures used to track and account for stock based awards,47,1,0,REMEDIATION,0,other,0,1,0,False,False,37.0,0,0,trainval,OTHER,0.03622927230986732,0.4609912257669529,0.5027795019231797,0.5027795019231797,0.04178827615622677,1,0,e5_logreg,1.4554322219205935
1287,0001296205_2016_4,14,"changes in internal control over financial reporting except for the identification of the material weakness noted above during the fourth quarter, there were no changes in our internal control over financial reporting that occurred during the fourth quarter that have materially affected, or are reasonably likely to materially affect, our internal control over financial reporting.",changes in internal control over financial reporting except for the identification of the material weakness noted above during the fourth quarter there were no changes in our internal control over financial reporting that occurred during the fourth quarter that have materially affected or are reasonably likely to materially affect our internal control over financial reporting,2016-12-31,1296205,"as permitted by sec guidance for newly acquired businesses, we excluded mophie from our assessment of internal control over financial reporting, which represented total assets of $154,606 and total revenues of $113,749, as of and for the period from the closing of the acquisition to the year ended december 31, 2016.",as permitted by sec guidance for newly acquired businesses we excluded mophie from our assessment of internal control over financial reporting which represented total assets of $ <num> <num> and total revenues of $ <num> <num> as of and for the period from the closing of the acquisition to the year ended <month> <num> <year>,378,0,0,REMEDIATION,0,other,0,1,0,False,True,14.0,0,0,trainval,ISSUE,0.5093110368372157,0.01745318288245318,0.47323578028033114,0.5093110368372157,0.03607525655688454,1,0,e5_logreg,1.4546137066058997
1628,0000811830_2022_4,7,we will continue to evaluate the effectiveness of internal control over financial reporting as we complete the integration of pch.,we will continue to evaluate the effectiveness of internal control over financial reporting as we complete the integration of pch,2022-12-31,811830,"as permitted by sec guidance that an assessment of internal controls over financial reporting of a recently acquired business may be excluded from management's evaluation of disclosure controls and procedures for up to a year from the date of acquisition, we have excluded pch from management's reporting on internal control over financial reporting as of december 31, 2022.",as permitted by sec guidance that an assessment of internal controls over financial reporting of a recently acquired business <month> be excluded from management s evaluation of disclosure controls and procedures for up to a year from the date of acquisition we have excluded pch from management s reporting on internal control over financial reporting as of <month> <num> <year>,129,1,0,OTHER,0,background,0,0,0,False,False,,0,1,trainval,REMEDIATION,0.00639708150677424,0.5133636698319042,0.48023924866132156,0.5133636698319042,0.03312442117058262,1,0,e5_logreg,1.4535119089975133
1410,0001604778_2016_4,11,"remediation plan we are actively remediating the identified material weakness, and have identified the following preliminary steps.",remediation plan we are actively remediating the identified material weakness and have identified the following preliminary steps,2016-04-02,1604778,"kpmg llp, an independent registered public accounting firm, has audited the consolidated financial statements included in this annual report on form 10-k and, as part of its audit, has issued an adverse opinion on the effectiveness of the company’s internal control over financial reporting, which is included in this annual report on form 10-k on page 98.",kpmg llp an independent registered public accounting firm has audited the consolidated financial statements included in this annual report on form <num> k and as part of its audit has issued an adverse opinion on the effectiveness of the company s internal control over financial reporting which is included in this annual report on form <num> k on page <num>,129,1,0,REMEDIATION,0,other,0,1,0,False,True,11.0,0,0,trainval,OTHER,0.034246523644938735,0.4611067575142049,0.5046467188408564,0.5046467188408564,0.043539961326651555,1,0,e5_logreg,1.451813319832492
