row_id,doc_id,sent_id,text_raw,text_norm,quarter_end,cik,prev_text_raw,prev_text_norm,text_len_chars,short_sentence,heuristic_needs_context,proxy_label_main,proxy_flag_mixed_ab,proxy_c_subtype,legacy_hint_impact,legacy_hint_remediation,legacy_hint_attestation,legacy_hint_find_opinion,legacy_hint_find_remedia_header,legacy_hint_remedia_start_seq,legacy_ab,legacy_negative,split,pred_label,prob_ISSUE,prob_REMEDIATION,prob_OTHER,prob_max,margin_top2,review_flag,auto_accept,model_version,label_main,flag_mixed_ab,flag_needs_context,c_subtype,annotator,label_version,note,master_label_main,master_flag_mixed_ab,master_flag_needs_context,master_c_subtype,master_note,label_match,mixed_match,needs_context_match,c_subtype_match,full_match
910,0000077281_2021_4,23,"the company has enhanced its reconciliations and management review controls with the added stability of new hires and the implementation of technology solutions to automate visibility and enforcement of the independent review and documentation of journal entries, including proper segregation of duties, thus mitigating risks of both unintentional errors and fraud; and .",the company has enhanced its reconciliations and management review controls with the added stability of new hires and the implementation of technology solutions to automate visibility and enforcement of the independent review and documentation of journal entries including proper segregation of duties thus mitigating risks of both unintentional errors and fraud and,2021-12-31,77281,the company hired and retained individuals with the appropriate skills and provided in-depth re-training to control owners related to technical accounting and internal control over financial reporting; .,the company hired and retained individuals with the appropriate skills and provided in depth re training to control owners related to technical accounting and internal control over financial reporting,366,0,0,REMEDIATION,0,other,0,1,0,False,False,12.0,0,0,trainval,REMEDIATION,0.0154529195841262,0.9771375725300068,0.0074095078858666,0.9771375725300068,0.9616846529458806,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_001,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
912,0000077281_2021_4,25,"72 management believes that its ongoing remediation efforts to design, implement, and enhance precision of management review controls and ensure reliability of information used in the controls will reduce the risk that a material misstatement to the consolidated financial statements would not be prevented or detected on a timely basis.",<num> management believes that its ongoing remediation efforts to design implement and enhance precision of management review controls and ensure reliability of information used in the controls will reduce the risk that a material misstatement to the consolidated financial statements would not be prevented or detected on a timely basis,2021-12-31,77281,development of processes and procedures to enhance the precision of management review of financial statement information including implementation of an automated workflow for manual journal entry review and posting.,development of processes and procedures to enhance the precision of management review of financial statement information including implementation of an automated workflow for manual journal entry review and posting,337,0,0,OTHER,1,effect,1,1,0,False,True,12.0,1,0,trainval,REMEDIATION,0.1630716019416086,0.6453989874752285,0.1915294105831629,0.6453989874752285,0.4538695768920655,1,0,e5_logreg,OTHER,0,0,effect,codex_remediation_worker_batch_001,guideline_v1_1_remediation_reaudit_round3,expected effect statement,REMEDIATION,0,0,other,,False,True,True,False,False
941,0001494259_2022_4,32,implementation of controls at the corporate level to reduce the risk of material misstatement related to caroffer financial statements and disclosures; .,implementation of controls at the corporate level to reduce the risk of material misstatement related to caroffer financial statements and disclosures,2022-12-31,1494259,engaging internal and external resources to assist with remediation ; .,engaging internal and external resources to assist with remediation,150,0,0,OTHER,1,background,1,1,0,False,False,8.0,1,0,trainval,REMEDIATION,0.4492714101907791,0.4851814195601237,0.0655471702490972,0.4851814195601237,0.0359100093693445,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_020,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1010,0000798081_2009_4,32,"in addition, in july 2008, an internal auditor was hired in china who will report directly to the us corporate internal audit department and who will work closely with us management.",in addition in <month> <year> an internal auditor was hired in china who will report directly to the us corporate internal audit department and who will work closely with us management,2009-01-31,798081,"further, us corporate management is now also reviewing the china gaap financial statements.",further us corporate management is now also reviewing the china gaap financial statements,184,0,0,REMEDIATION,0,other,0,1,0,False,False,13.0,0,0,trainval,REMEDIATION,0.0055616509018466,0.6123552444076745,0.3820831046904789,0.6123552444076745,0.2302721397171956,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_005,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1031,0001129633_2015_4,32,&#9702; the company made revisions to the balance sheet account reconciliation policy to better align the reconciliation controls with the risks that the company identified both in the financial statements and the reconciliation process.,<year> the company made revisions to the balance sheet account reconciliation policy to better align the reconciliation controls with the risks that the company identified both in the financial statements and the reconciliation process,2015-12-31,1129633,&#9702; designed and implemented new controls and enhanced existing controls in multiple processes that are part of the financial close and recording of journal entries that include levels of review at the appropriate precision and by personnel with the appropriate experience.,<year> designed and implemented new controls and enhanced existing controls in multiple processes that are part of the financial close and recording of journal entries that include levels of review at the appropriate precision and by personnel with the appropriate experience,235,0,0,OTHER,1,background,1,1,0,False,False,9.0,1,0,test,REMEDIATION,0.1854773848500892,0.7601484815179806,0.05437413363193,0.7601484815179806,0.5746710966678914,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1065,0001129633_2015_4,67,&#9702; established an accounting policy to reflect the risk of counterparty non-performance in the company’s estimates of derivative fair value.,<year> established an accounting policy to reflect the risk of counterparty non performance in the company s estimates of derivative fair value,2015-12-31,1129633,"principally, the remediation efforts included.",principally the remediation efforts included,143,0,0,REMEDIATION,0,other,0,1,0,False,False,9.0,0,0,test,REMEDIATION,0.3282014613230232,0.4436922506101921,0.2281062880667847,0.4436922506101921,0.1154907892871688,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1088,0001129633_2015_4,90,&#9702; implemented monitoring controls to validate appropriate granting and removal of access.,<year> implemented monitoring controls to validate appropriate granting and removal of access,2015-12-31,1129633,&#9702; enhanced internal control over the request and approval of system access to key applications and system infrastructure.,<year> enhanced internal control over the request and approval of system access to key applications and system infrastructure,93,1,0,REMEDIATION,0,other,0,1,0,False,False,9.0,0,0,test,REMEDIATION,0.0143816119976659,0.6262904909321657,0.3593278970701683,0.6262904909321657,0.2669625938619974,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_015,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1089,0001129633_2015_4,91,&#9702; enhanced the company’s annual access review controls.,<year> enhanced the company s annual access review controls,2015-12-31,1129633,&#9702; implemented monitoring controls to validate appropriate granting and removal of access.,<year> implemented monitoring controls to validate appropriate granting and removal of access,59,1,0,REMEDIATION,0,other,0,1,0,False,False,9.0,0,0,test,REMEDIATION,0.0123764055240033,0.8386608053012199,0.1489627891747767,0.8386608053012199,0.6896980161264431,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_015,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1113,0001129633_2015_4,116,other invested assets &#9702; designed a new process to evaluate accounting for new oia investments and implemented enhanced review controls over the resulting accounting conclusions.,other invested assets <year> designed a new process to evaluate accounting for new oia investments and implemented enhanced review controls over the resulting accounting conclusions,2015-12-31,1129633,&#9702; the company will further evaluate the design of controls as well as consider the implementation of additional controls over private valuation inputs to address unremediated risks and demonstrate consistent performance of those controls.,<year> the company will further evaluate the design of controls as well as consider the implementation of additional controls over private valuation inputs to address unremediated risks and demonstrate consistent performance of those controls,181,0,0,REMEDIATION,0,other,0,1,0,False,False,9.0,0,0,test,REMEDIATION,0.0224999716628283,0.9377042625275532,0.0397957658096183,0.9377042625275532,0.8979084967179349,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_015,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1179,0000929940_2007_4,40,"although the remedial measures implemented and reported in prior quarters improved our internal control over financial reporting in certain respects, our processes and systems require further improvement and are dependent upon the training and effectiveness of a number of qualified finance and accounting staff that were hired in the fiscal year.",although the remedial measures implemented and reported in prior quarters improved our internal control over financial reporting in certain respects our processes and systems require further improvement and are dependent upon the training and effectiveness of a number of qualified finance and accounting staff that were hired in the fiscal year,2007-06-30,929940,"during the quarter ended june 30, 2007, no additional changes were identified to our internal control over financial reporting that materially affected, or were reasonably likely to materially affect, our internal control over financial reporting except for the material weaknesses related to the accounting for transfers of customer installments and accounts receivables under receivable sale facilities and recognition of revenue discussed above.",during the quarter ended <month> <num> <year> no additional changes were identified to our internal control over financial reporting that materially affected or were reasonably likely to materially affect our internal control over financial reporting except for the material weaknesses related to the accounting for transfers of customer installments and accounts receivables under receivable sale facilities and recognition of revenue discussed above,345,0,0,REMEDIATION,0,other,0,1,0,False,True,37.0,0,0,trainval,REMEDIATION,0.0580708028060522,0.8483718176735443,0.0935573795204033,0.8483718176735443,0.754814438153141,0,1,e5_logreg,OTHER,1,0,other,codex_remediation_worker_batch_010,guideline_v1_1_remediation_reaudit_round3,mentions prior remediation improvement but says control gaps remain,ISSUE,0,0,other,remaining process improvement gap after prior measures,False,False,True,True,False
1184,0000929940_2007_4,46,"in order to improve controls over the periodic financial close process, we intend to.",in order to improve controls over the periodic financial close process we intend to,2007-06-30,929940,we expect to continue to develop our remediation plans and implement additional measures during our fiscal year 2008 and possibly into fiscal 2009.,we expect to continue to develop our remediation plans and implement additional measures during our fiscal year <year> and possibly into fiscal <year>,83,1,0,REMEDIATION,0,other,0,1,0,False,False,37.0,0,0,trainval,REMEDIATION,0.0616571667073959,0.8339471355334264,0.1043956977591776,0.8339471355334264,0.7295514377742487,0,1,e5_logreg,OTHER,0,1,other,codex_remediation_worker_batch_010,guideline_v1_1_remediation_reaudit_round3,lead in only and needs the following action list,OTHER,0,1,other,lead-in to remediation action list,True,True,True,True,True
1188,0000929940_2007_4,50,"further improve the periodic financial close process through the use of a detailed financial close plan and enhanced review of manual journal entries, account reconciliations, estimates and judgments and consolidation schedules;.",further improve the periodic financial close process through the use of a detailed financial close plan and enhanced review of manual journal entries account reconciliations estimates and judgments and consolidation schedules,2007-06-30,929940,continue to assess training requirements and adequacy and expertise of the finance and accounting staff on a global basis;.,continue to assess training requirements and adequacy and expertise of the finance and accounting staff on a global basis,225,0,0,REMEDIATION,0,other,0,1,0,False,False,37.0,0,0,trainval,REMEDIATION,0.0404452966673061,0.9392938995452156,0.0202608037874782,0.9392938995452156,0.8988486028779092,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_010,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1190,0000929940_2007_4,52,further simplify the legal entity structure; and.,further simplify the legal entity structure and,2007-06-30,929940,assess the adequacy of the systems and procedures used to track and account for stock-based awards;.,assess the adequacy of the systems and procedures used to track and account for stock based awards,47,1,0,REMEDIATION,0,other,0,1,0,False,False,37.0,0,0,trainval,REMEDIATION,0.0463193896529731,0.7929947406164773,0.1606858697305495,0.7929947406164773,0.6323088708859278,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_010,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1194,0000929940_2007_4,56,"enhance receivable reconciliation procedures to ensure that only valid receivables are included on internal reports used to identify receivables eligible for transfer; and,.",enhance receivable reconciliation procedures to ensure that only valid receivables are included on internal reports used to identify receivables eligible for transfer and,2007-06-30,929940,"enhance procedures, including increased management review and approval of receivable transfers under receivable sale facilities and development of appropriate systems and reporting mechanisms, to ensure that transactions are allowable and properly accounted for as a sale of assets or secured borrowing under the terms of the receivable sale facilities;.",enhance procedures including increased management review and approval of receivable transfers under receivable sale facilities and development of appropriate systems and reporting mechanisms to ensure that transactions are allowable and properly accounted for as a sale of assets or secured borrowing under the terms of the receivable sale facilities,170,0,0,REMEDIATION,0,other,0,1,0,False,False,37.0,0,0,trainval,REMEDIATION,0.0472892186449987,0.867828533494783,0.0848822478602183,0.867828533494783,0.7829462856345646,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_010,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1205,0000929940_2007_4,67,enhance contract review documentation and procedures to identify and accurately account for non-routine arrangements with customers;.,enhance contract review documentation and procedures to identify and accurately account for non routine arrangements with customers,2007-06-30,929940,enhance the process used to determine the estimated discount rate for the present value of license contracts with extended payment terms; .,enhance the process used to determine the estimated discount rate for the present value of license contracts with extended payment terms,131,1,0,REMEDIATION,0,other,0,1,0,False,False,37.0,0,0,trainval,REMEDIATION,0.062764916803513,0.9306306608219148,0.0066044223745722,0.9306306608219148,0.8678657440184017,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_011,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1210,0000929940_2007_4,72,enhance procedures for the review and approval of customer credit memos and adjustments including a monthly reconciliation of authorized amounts to actual credits and adjustments recorded;.,enhance procedures for the review and approval of customer credit memos and adjustments including a monthly reconciliation of authorized amounts to actual credits and adjustments recorded,2007-06-30,929940,in order to improve controls over the accounts receivable function we intend to.,in order to improve controls over the accounts receivable function we intend to,187,0,0,OTHER,1,effect,1,1,0,False,False,37.0,1,0,trainval,REMEDIATION,0.0358956549746415,0.9550525430083808,0.0090518020169778,0.9550525430083808,0.9191568880337392,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_011,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1213,0000929940_2007_4,75,assess training requirements and adequacy and expertise of the collections and accounts receivable staff on a global basis; and.,assess training requirements and adequacy and expertise of the collections and accounts receivable staff on a global basis and,2007-06-30,929940,increase the level and frequency of review of past due accounts and related installments in the accounts receivable aging on a global basis;.,increase the level and frequency of review of past due accounts and related installments in the accounts receivable aging on a global basis,126,1,0,REMEDIATION,0,other,0,1,0,False,False,37.0,0,0,trainval,REMEDIATION,0.0813017134759773,0.9085598915550436,0.010138394968979,0.9085598915550436,0.8272581780790662,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_011,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1222,0001056794_2007_4,17,"evaluation of and revision as needed, of calculations used in the preparation of accounts receivable, warranty, and excess and obsolete inventory reserves that fully consider the impact of changing trends in our revenues, outstanding ar balances and excess and obsolete inventory movement, and increased supervision and review over other judgmental and complex processes and transactions.",evaluation of and revision as needed of calculations used in the preparation of accounts receivable warranty and excess and obsolete inventory reserves that fully consider the impact of changing trends in our revenues outstanding ar balances and excess and obsolete inventory movement and increased supervision and review over other judgmental and complex processes and transactions,2007-06-30,1056794,controls over judgmental and complex processes and transactions were inadequate resulting in insufficient control over financial reporting.,controls over judgmental and complex processes and transactions were inadequate resulting in insufficient control over financial reporting,382,0,0,OTHER,1,effect,1,1,0,False,False,16.0,1,0,test,REMEDIATION,0.0889126453117352,0.8911744107793047,0.01991294390896,0.8911744107793047,0.8022617654675694,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1232,0001087934_2014_4,19,we are evaluating and implementing controls to appropriately determine that the billing system and tax calculation engine are assessing state sales tax on certain of our products and services.,we are evaluating and implementing controls to appropriately determine that the billing system and tax calculation engine are assessing state sales tax on certain of our products and services,2014-12-31,1087934,"with the implementation of the new billing system, we are determining that the accounting professionals have the knowledge, experience and training to adequately configure the billing system to appropriately calculate and assess state sales tax on certain of our products and services.",with the implementation of the new billing system we are determining that the accounting professionals have the knowledge experience and training to adequately configure the billing system to appropriately calculate and assess state sales tax on certain of our products and services,191,0,0,REMEDIATION,0,other,0,1,0,False,False,13.0,0,0,trainval,REMEDIATION,0.0450858976629015,0.8930618745269868,0.0618522278101116,0.8930618745269868,0.8312096467168751,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1233,0001087934_2014_4,20,we will test and evaluate the design and operating effectiveness of the new control procedures and then conclude on the effectiveness of the remediation plan.,we will test and evaluate the design and operating effectiveness of the new control procedures and then conclude on the effectiveness of the remediation plan,2014-12-31,1087934,we are evaluating and implementing controls to appropriately determine that the billing system and tax calculation engine are assessing state sales tax on certain of our products and services.,we are evaluating and implementing controls to appropriately determine that the billing system and tax calculation engine are assessing state sales tax on certain of our products and services,157,0,0,REMEDIATION,0,other,0,1,0,False,True,13.0,0,0,trainval,REMEDIATION,0.0055914047479325,0.6665007810823065,0.3279078141697609,0.6665007810823065,0.3385929669125455,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_013,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1256,0001504747_2014_4,34,"&#9679; management will continue to enhance its training programs for our accounting personnel both at the corporate and field-level, emphasizing financial reporting responsibilities and accountability for implementing and maintaining effective internal control over financial reporting.",<year> management will continue to enhance its training programs for our accounting personnel both at the corporate and field level emphasizing financial reporting responsibilities and accountability for implementing and maintaining effective internal control over financial reporting,2014-12-31,1504747,a copy of bdo's reports are included in this 2014 form 10-k at pages f-2 and f-3.,a copy of bdo s reports are included in this <year> form <num> k at pages f <num> and f <num>,284,0,0,REMEDIATION,0,other,0,1,0,False,False,28.0,0,0,trainval,REMEDIATION,0.0100132789870965,0.9022581085043504,0.0877286125085531,0.9022581085043504,0.8145294959957972,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_021,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1260,0001504747_2014_4,38,&#9679; management continues to implement controls over user access and change management related to the field-level information technology systems.,<year> management continues to implement controls over user access and change management related to the field level information technology systems,2014-12-31,1504747,"&#9679; management will put in place controls to properly identify, analyze and account for non-routine transactions and will use the appropriate level of oversight to ensure the transactions are reflected accurately and timely in the financial statements.",<year> management will put in place controls to properly identify analyze and account for non routine transactions and will use the appropriate level of oversight to ensure the transactions are reflected accurately and timely in the financial statements,146,0,0,REMEDIATION,0,other,0,1,0,False,False,28.0,0,0,trainval,REMEDIATION,0.0149785573969061,0.8504133168954642,0.1346081257076296,0.8504133168954642,0.7158051911878345,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_021,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1265,0001504747_2014_4,45,during 2014 significant enhancements have been made to the accounts payable and inventory control processes.,during <year> significant enhancements have been made to the accounts payable and inventory control processes,2014-12-31,1504747,"management has made changes to certain internal controls over financial reporting, which remediated some of the previously disclosed material weaknesses, as follows (a recitation of the noted material weakness is set forth followed by steps taken to remediate the material weakness).",management has made changes to certain internal controls over financial reporting which remediated some of the previously disclosed material weaknesses as follows a recitation of the noted material weakness is set forth followed by steps taken to remediate the material weakness,109,1,0,REMEDIATION,0,other,0,1,0,False,False,28.0,0,0,trainval,REMEDIATION,0.0355784570623322,0.9321338863821492,0.0322876565555185,0.9321338863821492,0.8965554293198169,0,1,e5_logreg,OTHER,0,0,status,codex_remediation_worker_batch_021,guideline_v1_1_remediation_reaudit_round3,Status statement about enhancements made; no specific step.,REMEDIATION,0,0,other,,False,True,True,False,False
1318,0000886163_2005_4,2,a nationally recognized external consulting firm assisted management with the company’s assessment of the effectiveness of internal control over financial reporting including program scoping and management’s documentation and testing of the company’s internal control over financial reporting.,a nationally recognized external consulting firm assisted management with the company s assessment of the effectiveness of internal control over financial reporting including program scoping and management s documentation and testing of the company s internal control over financial reporting,2005-12-31,886163,"management’s report on internal control over financial reporting management conducted an assessment of the effectiveness of the company’s internal control over financial reporting as of december 31, 2005 based on the framework set forth in internal control — integrated framework issued by the committee of sponsoring organizations of the treadway commission (coso).",management s report on internal control over financial reporting management conducted an assessment of the effectiveness of the company s internal control over financial reporting as of <month> <num> <year> based on the framework set forth in internal control integrated framework issued by the committee of sponsoring organizations of the treadway commission coso,292,0,0,OTHER,0,background,0,0,0,False,False,4.0,0,1,trainval,REMEDIATION,0.0189946312059389,0.6655376320175023,0.3154677367765588,0.6655376320175023,0.3500698952409434,1,0,e5_logreg,OTHER,0,0,background,codex_remediation_worker_batch_008,guideline_v1_1_remediation_reaudit_round3,"Assessment support and testing context, not remediation.",OTHER,0,0,background,background or definitional sentence,True,True,True,True,True
1380,0000089089_2007_4,26,"these ongoing efforts are focused on . expanding our organizational capabilities to improve our monitoring, communications, training, and governance processes, (ii) implementing process improvements to strengthen our internal control and monitoring activities, and (iii) placement of additional staff to timely complete the company’s income tax provision and account reconciliations, thus allowing for proper review and oversight.",these ongoing efforts are focused on expanding our organizational capabilities to improve our monitoring communications training and governance processes ii implementing process improvements to strengthen our internal control and monitoring activities and iii placement of additional staff to timely complete the company s income tax provision and account reconciliations thus allowing for proper review and oversight,2007-12-31,89089,"remediation efforts and plans for material weaknesses in internal control over financial reporting in response to the identified material weaknesses, our management, with oversight from the company’s audit committee has dedicated significant in-house and external resources to implement enhancements to the company’s internal control over financial reporting and remediate the material weaknesses described above.",remediation efforts and plans for material weaknesses in internal control over financial reporting in response to the identified material weaknesses our management with oversight from the company s audit committee has dedicated significant in house and external resources to implement enhancements to the company s internal control over financial reporting and remediate the material weaknesses described above,417,0,1,REMEDIATION,0,other,0,1,0,False,False,25.0,0,0,test,REMEDIATION,0.0090147709479474,0.9423372310866452,0.0486479979654074,0.9423372310866452,0.8936892331212377,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_002,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1387,0000089089_2007_4,36,"the engagement of third party contract tax advisors in the fourth quarter of 2007; such tax advisors have provided and will continue to provide day-to-day oversight and review of the company’s tax provision and compliance processes, pending our managing director’s assessment of resource requirements and capabilities.",the engagement of third party contract tax advisors in the fourth quarter of <year> such tax advisors have provided and will continue to provide day to day oversight and review of the company s tax provision and compliance processes pending our managing director s assessment of resource requirements and capabilities,2007-12-31,89089,"the hiring of an experienced managing director in the first quarter of 2008 to lead the company’s tax department, with responsibility for direction and oversight of all income tax and other tax functions.",the hiring of an experienced managing director in the first quarter of <year> to lead the company s tax department with responsibility for direction and oversight of all income tax and other tax functions,317,0,0,REMEDIATION,0,other,0,1,0,False,False,25.0,0,0,test,REMEDIATION,0.010167757586313,0.735074597880884,0.2547576445328028,0.735074597880884,0.4803169533480811,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_002,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1389,0000089089_2007_4,38,"the enhancement of standardized documentation and processes in the income tax provision area, including the review and approval of related journal entries by experienced tax and finance personnel.",the enhancement of standardized documentation and processes in the income tax provision area including the review and approval of related journal entries by experienced tax and finance personnel,2007-12-31,89089,the commitment to reevaluate existing roles and responsibilities within the tax function to ensure they are staffed by appropriate personnel.,the commitment to reevaluate existing roles and responsibilities within the tax function to ensure they are staffed by appropriate personnel,194,0,0,REMEDIATION,0,other,0,1,0,False,False,25.0,0,0,test,REMEDIATION,0.0171568479671513,0.9710427567094388,0.0118003953234099,0.9710427567094388,0.9538859087422874,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_002,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1395,0000089089_2007_4,44,"in response to these contributing factors, our management has implemented or will implement the following remediation steps to enhance our internal controls over the timely completion and review of account reconciliations.",in response to these contributing factors our management has implemented or will implement the following remediation steps to enhance our internal controls over the timely completion and review of account reconciliations,2007-12-31,89089,insufficient or ineffective review and approval of certain account reconciliations resulting in errors not being prevented or detected in a timely manner.,insufficient or ineffective review and approval of certain account reconciliations resulting in errors not being prevented or detected in a timely manner,220,0,1,REMEDIATION,0,other,0,1,0,False,True,25.0,0,0,test,REMEDIATION,0.0092223820182391,0.8358237152633631,0.1549539027183978,0.8358237152633631,0.6808698125449653,0,1,e5_logreg,OTHER,0,1,other,codex_remediation_worker_batch_002,guideline_v1_1_remediation_reaudit_round3,Lead-in to remediation list; details are below.,REMEDIATION,0,0,other,,False,True,False,True,False
1397,0000089089_2007_4,46,the hiring and training of additional in-house resources and ongoing commitment to evaluate existing roles and responsibilities within the accounting and finance function.,the hiring and training of additional in house resources and ongoing commitment to evaluate existing roles and responsibilities within the accounting and finance function,2007-12-31,89089,the creation of a monitoring function within the company’s financial reporting group in the fourth quarter of 2007 to periodically review all account reconciliations.,the creation of a monitoring function within the company s financial reporting group in the fourth quarter of <year> to periodically review all account reconciliations,170,0,0,REMEDIATION,0,other,0,1,0,False,False,25.0,0,0,test,REMEDIATION,0.0123644412632913,0.9657922491652838,0.0218433095714249,0.9657922491652838,0.9439489395938588,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_002,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1432,0000918251_2019_4,26,"the actions that we are taking are subject to ongoing review by our management, including our ceo, cfo and cao, as well as audit committee oversight.",the actions that we are taking are subject to ongoing review by our management including our ceo cfo and cao as well as audit committee oversight,2019-03-31,918251,"this includes implementation of compensating controls, enhanced and revised design of existing transaction level and financial reporting controls at d&v, and enhancements in the documentation of transaction-level controls being performed at d&v.",this includes implementation of compensating controls enhanced and revised design of existing transaction level and financial reporting controls at d v and enhancements in the documentation of transaction level controls being performed at d v,145,0,0,REMEDIATION,0,other,0,1,0,False,False,14.0,0,0,trainval,REMEDIATION,0.0073802549578572,0.6644816586274592,0.3281380864146835,0.6644816586274592,0.3363435722127757,1,0,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_009,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1443,0001680062_2022_4,20,complete the implementation of our new enterprise reporting software and other system integrations and establish effective general controls over these systems to ensure that our automated process level controls and information produced and maintained in our it systems is relevant and reliable.,complete the implementation of our new enterprise reporting software and other system integrations and establish effective general controls over these systems to ensure that our automated process level controls and information produced and maintained in our it systems is relevant and reliable,2022-12-31,1680062,"continue to recruit qualified individuals for key positions within our accounting and other support functions that will further enhance internal control capabilities, allow for appropriate segregation of duties, and provide appropriate oversight and reviews.",continue to recruit qualified individuals for key positions within our accounting and other support functions that will further enhance internal control capabilities allow for appropriate segregation of duties and provide appropriate oversight and reviews,293,0,0,REMEDIATION,0,other,0,1,0,False,False,16.0,0,0,trainval,REMEDIATION,0.0164746767040395,0.9474531812500012,0.0360721420459592,0.9474531812500012,0.911381039204042,0,1,e5_logreg,REMEDIATION,0,0,other,codex_remediation_worker_batch_022,guideline_v1_1_remediation_reaudit_round3,,REMEDIATION,0,0,other,,True,True,True,True,True
1461,0000216039_2008_4,2,the company’s management is committed to continuing efforts aimed at improving the design adequacy and operational effectiveness of its system of internal control and is taking all necessary steps to address the material weaknesses identified above.,the company s management is committed to continuing efforts aimed at improving the design adequacy and operational effectiveness of its system of internal control and is taking all necessary steps to address the material weaknesses identified above,2008-12-31,216039,,,248,0,0,REMEDIATION,0,other,0,1,0,False,False,1.0,0,0,trainval,REMEDIATION,0.0120296660960256,0.618101817586286,0.3698685163176884,0.618101817586286,0.2482333012685975,1,0,e5_logreg,OTHER,0,0,status,codex_remediation_worker_batch_002,guideline_v1_1_remediation_reaudit_round3,Commitment/status statement without specific remediation step.,REMEDIATION,0,0,other,,False,True,True,False,False
