row_id,doc_id,sent_id,text_raw,text_norm,quarter_end,cik,prev_text_raw,prev_text_norm,text_len_chars,short_sentence,heuristic_needs_context,proxy_label_main,proxy_flag_mixed_ab,proxy_c_subtype,legacy_hint_impact,legacy_hint_remediation,legacy_hint_attestation,legacy_hint_find_opinion,legacy_hint_find_remedia_header,legacy_hint_remedia_start_seq,legacy_ab,legacy_negative,split,pred_label,prob_ISSUE,prob_REMEDIATION,prob_OTHER,prob_max,margin_top2,review_flag,auto_accept,model_version,uncertainty_score
941,0001494259_2022_4,32,implementation of controls at the corporate level to reduce the risk of material misstatement related to caroffer financial statements and disclosures; .,implementation of controls at the corporate level to reduce the risk of material misstatement related to caroffer financial statements and disclosures,2022-12-31,1494259,engaging internal and external resources to assist with remediation ; .,engaging internal and external resources to assist with remediation,150,0,0,OTHER,1,background,1,1,0,False,False,8.0,1,0,trainval,REMEDIATION,0.4492714101907791,0.4851814195601237,0.06554717024909729,0.4851814195601237,0.035910009369344575,1,0,e5_logreg,1.4789085710705319
1293,0001326380_2019_4,10,"these control deficiencies constitute material weaknesses, either individually or in the aggregate, relating to. selecting and developing control activities that contribute to the mitigation of risks to the achievement of objectives to acceptable levels, (ii) selecting and developing control activities over information technology that contribute to the mitigation of risks and support achievement of objectives and (iii) deploying information technology control activities through policies that establish what is expected and procedures that put policies into action.",these control deficiencies constitute material weaknesses either individually or in the aggregate relating to selecting and developing control activities that contribute to the mitigation of risks to the achievement of objectives to acceptable levels ii selecting and developing control activities over information technology that contribute to the mitigation of risks and support achievement of objectives and iii deploying information technology control activities through policies that establish what is expected and procedures that put policies into action,2019-02-02,1326380,we have identified design and operating effectiveness deficiencies that constitute a material weakness in the principles associated with the control activities component of the coso framework.,we have identified design and operating effectiveness deficiencies that constitute a material weakness in the principles associated with the control activities component of the coso framework,560,0,1,OTHER,0,background,0,0,0,True,False,16.0,0,1,test,REMEDIATION,0.4357014992876818,0.47881785052196674,0.08548065019035149,0.47881785052196674,0.04311635123428492,1,0,e5_logreg,1.4780657982437484
1299,0000834285_2021_4,4,"the company’s internal control over financial reporting includes those policies and procedures that. &#9679; pertain to the maintenance of records that, in reasonable detail, accurately and fairly reflect the transactions and dispositions of the company’s assets; &#9679; provide reasonable assurance that transactions are recorded as necessary to permit preparation of financial statements in accordance with u.s. generally accepted accounting procedures; &#9679; provide reasonable assurance that receipts and expenditures of the company are being made only in accordance with authorizations of management and directors of the company; and &#9679; provide reasonable assurance regarding prevention or timely detection of unauthorized acquisition, use or disposition of the company’s assets that could have a material effect on the financial statements.",the company s internal control over financial reporting includes those policies and procedures that <year> pertain to the maintenance of records that in reasonable detail accurately and fairly reflect the transactions and dispositions of the company s assets <year> provide reasonable assurance that transactions are recorded as necessary to permit preparation of financial statements in accordance with u s generally accepted accounting procedures <year> provide reasonable assurance that receipts and expenditures of the company are being made only in accordance with authorizations of management and directors of the company and <year> provide reasonable assurance regarding prevention or timely detection of unauthorized acquisition use or disposition of the company s assets that could have a material effect on the financial statements,2021-12-31,834285,,,841,0,0,OTHER,0,background,0,0,0,False,False,26.0,0,1,trainval,REMEDIATION,0.0553480781300072,0.48914101176245706,0.4555109101075357,0.48914101176245706,0.03363010165492136,1,0,e5_logreg,1.4772288865826215
932,0001494259_2022_4,23,"management, with the oversight of the audit committee of our board of directors, evaluated the material weakness identified during the second quarter of 2022, and implemented a remediation plan to address the material weakness and enhance our control environment.",management with the oversight of the audit committee of our board of directors evaluated the material weakness identified during the second quarter of <year> and implemented a remediation plan to address the material weakness and enhance our control environment,2022-12-31,1494259,114 remediation plan we and our board of directors are committed to maintaining a strong internal control environment.,<num> remediation plan we and our board of directors are committed to maintaining a strong internal control environment,261,0,0,REMEDIATION,0,other,0,1,0,False,True,8.0,0,0,trainval,REMEDIATION,0.06078327768625454,0.48745624834632223,0.4517604739674231,0.48745624834632223,0.03569577437889915,1,0,e5_logreg,1.4768479772747787
628,0000028823_2018_4,10,"accordingly, .",accordingly,2018-12-31,28823,"based on this assessment, management identified the following control deficiencies.",based on this assessment management identified the following control deficiencies,11,1,1,OTHER,0,background,0,0,0,False,False,22.0,0,1,trainval,REMEDIATION,0.044514527433267455,0.4932066125058978,0.4622788600608347,0.4932066125058978,0.030927752445063128,1,0,e5_logreg,1.4758656350490391
958,0001227654_2024_4,17,"remediation efforts and status of material weaknesses the material weaknesses identified as of september 30, 2024, noted above were not remediated and the company determined there were inadequate controls in place to conduct an effective risk assessment process or to effectively identify and assess the controls necessary to ensure reliable information used in financial reporting.",remediation efforts and status of material weaknesses the material weaknesses identified as of <month> <num> <year> noted above were not remediated and the company determined there were inadequate controls in place to conduct an effective risk assessment process or to effectively identify and assess the controls necessary to ensure reliable information used in financial reporting,2024-09-30,1227654,kpmg llp’s report is included elsewhere in this form 10-k.,kpmg llp s report is included elsewhere in this form <num> k,382,0,0,REMEDIATION,0,other,0,1,0,False,True,17.0,0,0,trainval,OTHER,0.48922295258751936,0.0034077345337197285,0.5073693128787609,0.5073693128787609,0.018146360291241503,1,0,e5_logreg,1.4744843268299976
863,0000023666_2012_4,23,"executive vice president,.",executive vice president,2012-06-30,23666,maria henry.,maria henry,24,1,0,OTHER,0,background,0,0,0,False,False,,0,1,trainval,OTHER,0.033325252418367576,0.4692584489377323,0.49741629864390013,0.49741629864390013,0.02815784970616786,1,0,e5_logreg,1.474425851649932
389,0000063276_2024_4,13,"remaining remediation actions during the quarter ended december 31, 2024, management completed the design of new user access provisioning and review controls for certain systems.",remaining remediation actions during the quarter ended <month> <num> <year> management completed the design of new user access provisioning and review controls for certain systems,2024-12-31,63276,"during the quarter ended december 31, 2024, management completed its testing of the operating effectiveness of these controls and concluded that the deficiency had been remediated.",during the quarter ended <month> <num> <year> management completed its testing of the operating effectiveness of these controls and concluded that the deficiency had been remediated,179,0,0,REMEDIATION,0,other,0,1,0,False,True,10.0,0,0,trainval,REMEDIATION,0.016908223443360806,0.5033992977588256,0.47969247879781346,0.5033992977588256,0.023706818961012177,1,0,e5_logreg,1.4728938832801624
725,0000891178_2005_4,27,"the following changes in our internal control over financial reporting occurred during the fourth quarter of the period covered by this annual report on form 10-k that have materially affected, or are reasonably likely to materially affect, our internal control over financial reporting.",the following changes in our internal control over financial reporting occurred during the fourth quarter of the period covered by this annual report on form <num> k that have materially affected or are reasonably likely to materially affect our internal control over financial reporting,2005-12-31,891178,"solely as a result of this material weakness, our management has revised its earlier assessment and has now concluded that our internal control over financial reporting was not effective as of december 31, 2004.",solely as a result of this material weakness our management has revised its earlier assessment and has now concluded that our internal control over financial reporting was not effective as of <month> <num> <year>,287,0,0,REMEDIATION,0,other,0,1,0,False,False,26.0,0,0,trainval,ISSUE,0.5030194477853461,0.019972802499376507,0.4770077497152774,0.5030194477853461,0.026011698070068756,1,0,e5_logreg,1.4709688541445851
1510,0000790703_2013_4,41,these actions include the following.,these actions include the following,2013-01-31,790703,remedial actions.,remedial actions,35,1,1,REMEDIATION,0,other,0,1,0,False,False,39.0,0,0,test,REMEDIATION,0.010710861803617702,0.5069063514250597,0.48238278677132246,0.5069063514250597,0.02452356465373723,1,0,e5_logreg,1.468570083921203
