row_id,doc_id,sent_id,text_raw,text_norm,quarter_end,cik,prev_text_raw,prev_text_norm,text_len_chars,short_sentence,heuristic_needs_context,proxy_label_main,proxy_flag_mixed_ab,proxy_c_subtype,legacy_hint_impact,legacy_hint_remediation,legacy_hint_attestation,legacy_hint_find_opinion,legacy_hint_find_remedia_header,legacy_hint_remedia_start_seq,legacy_ab,legacy_negative,split,pred_label,prob_ISSUE,prob_REMEDIATION,prob_OTHER,prob_max,margin_top2,review_flag,auto_accept,model_version,uncertainty_score,audit_bucket,audit_reason,is_target_review_case
436,0001014739_2005_4,49,revenue recognition .,revenue recognition,2005-12-31,1014739,"in addition, we have restricted the ability to make changes to our production software systems to a limited number of individuals in the it function.",in addition we have restricted the ability to make changes to our production software systems to a limited number of individuals in the it function,19,1,0,REMEDIATION,0,other,0,1,0,False,False,28.0,0,0,trainval,OTHER,0.0631706543845738,0.4528348773395714,0.4839944682758547,0.4839944682758547,0.0311595909362832,1,0,e5_logreg,1.4848459407878618,needs_context,fragment only,1
1120,0001624322_2024_4,2,our internal control over financial reporting is a process designed under the supervision of our principal executive officer and our principal financial officer to provide reasonable assurance regarding the reliability of the financial reporting and preparation of our financial statements for external purposes in accordance with gaap.,our internal control over financial reporting is a process designed under the supervision of our principal executive officer and our principal financial officer to provide reasonable assurance regarding the reliability of the financial reporting and preparation of our financial statements for external purposes in accordance with gaap,2024-12-31,1624322,,,335,0,0,OTHER,0,background,0,0,0,False,False,21.0,0,1,trainval,OTHER,0.0188048994998938,0.4823684498443029,0.4988266506558032,0.4988266506558032,0.0164582008115003,1,0,e5_logreg,1.4847151485326964,clear_background,ICFR definition sentence,0
1131,0001624322_2024_4,21,"management’s remediation plan as noted above, during management’s assessment of internal control over financial reporting, a material weakness was identified related to the design and operation of itgcs at our third party service provider.",management s remediation plan as noted above during management s assessment of internal control over financial reporting a material weakness was identified related to the design and operation of itgcs at our third party service provider,2024-12-31,1624322,"the effectiveness of our internal control over financial reporting as of december 31, 2024 has also been audited by forvis mazars, llp, an independent registered public accounting firm, as stated in their report which is included herein.",the effectiveness of our internal control over financial reporting as of <month> <num> <year> has also been audited by forvis mazars llp an independent registered public accounting firm as stated in their report which is included herein,236,0,0,REMEDIATION,0,other,0,1,0,True,True,21.0,0,0,trainval,ISSUE,0.481064223402164,0.0743640359047769,0.4445717406930591,0.481064223402164,0.0364924827091048,1,0,e5_logreg,1.482443293888731,ambiguous,issue statement is wrapped in remediation-plan header text,1
941,0001494259_2022_4,32,implementation of controls at the corporate level to reduce the risk of material misstatement related to caroffer financial statements and disclosures; .,implementation of controls at the corporate level to reduce the risk of material misstatement related to caroffer financial statements and disclosures,2022-12-31,1494259,engaging internal and external resources to assist with remediation ; .,engaging internal and external resources to assist with remediation,150,0,0,OTHER,1,background,1,1,0,False,False,8.0,1,0,trainval,REMEDIATION,0.4492714101907791,0.4851814195601237,0.0655471702490972,0.4851814195601237,0.0359100093693445,1,0,e5_logreg,1.478908571070532,clear_remediation,implementation of controls is concrete action,0
1293,0001326380_2019_4,10,"these control deficiencies constitute material weaknesses, either individually or in the aggregate, relating to. selecting and developing control activities that contribute to the mitigation of risks to the achievement of objectives to acceptable levels, (ii) selecting and developing control activities over information technology that contribute to the mitigation of risks and support achievement of objectives and (iii) deploying information technology control activities through policies that establish what is expected and procedures that put policies into action.",these control deficiencies constitute material weaknesses either individually or in the aggregate relating to selecting and developing control activities that contribute to the mitigation of risks to the achievement of objectives to acceptable levels ii selecting and developing control activities over information technology that contribute to the mitigation of risks and support achievement of objectives and iii deploying information technology control activities through policies that establish what is expected and procedures that put policies into action,2019-02-02,1326380,we have identified design and operating effectiveness deficiencies that constitute a material weakness in the principles associated with the control activities component of the coso framework.,we have identified design and operating effectiveness deficiencies that constitute a material weakness in the principles associated with the control activities component of the coso framework,560,0,1,OTHER,0,background,0,0,0,True,False,16.0,0,1,test,REMEDIATION,0.4357014992876818,0.4788178505219667,0.0854806501903514,0.4788178505219667,0.0431163512342849,1,0,e5_logreg,1.4780657982437484,clear_issue,describes concrete control deficiencies/material weaknesses,0
1299,0000834285_2021_4,4,"the company’s internal control over financial reporting includes those policies and procedures that. &#9679; pertain to the maintenance of records that, in reasonable detail, accurately and fairly reflect the transactions and dispositions of the company’s assets; &#9679; provide reasonable assurance that transactions are recorded as necessary to permit preparation of financial statements in accordance with u.s. generally accepted accounting procedures; &#9679; provide reasonable assurance that receipts and expenditures of the company are being made only in accordance with authorizations of management and directors of the company; and &#9679; provide reasonable assurance regarding prevention or timely detection of unauthorized acquisition, use or disposition of the company’s assets that could have a material effect on the financial statements.",the company s internal control over financial reporting includes those policies and procedures that <year> pertain to the maintenance of records that in reasonable detail accurately and fairly reflect the transactions and dispositions of the company s assets <year> provide reasonable assurance that transactions are recorded as necessary to permit preparation of financial statements in accordance with u s generally accepted accounting procedures <year> provide reasonable assurance that receipts and expenditures of the company are being made only in accordance with authorizations of management and directors of the company and <year> provide reasonable assurance regarding prevention or timely detection of unauthorized acquisition use or disposition of the company s assets that could have a material effect on the financial statements,2021-12-31,834285,,,841,0,0,OTHER,0,background,0,0,0,False,False,26.0,0,1,trainval,REMEDIATION,0.0553480781300072,0.489141011762457,0.4555109101075357,0.489141011762457,0.0336301016549213,1,0,e5_logreg,1.4772288865826215,clear_background,definition/framework text,0
932,0001494259_2022_4,23,"management, with the oversight of the audit committee of our board of directors, evaluated the material weakness identified during the second quarter of 2022, and implemented a remediation plan to address the material weakness and enhance our control environment.",management with the oversight of the audit committee of our board of directors evaluated the material weakness identified during the second quarter of <year> and implemented a remediation plan to address the material weakness and enhance our control environment,2022-12-31,1494259,114 remediation plan we and our board of directors are committed to maintaining a strong internal control environment.,<num> remediation plan we and our board of directors are committed to maintaining a strong internal control environment,261,0,0,REMEDIATION,0,other,0,1,0,False,True,8.0,0,0,trainval,REMEDIATION,0.0607832776862545,0.4874562483463222,0.4517604739674231,0.4874562483463222,0.0356957743788991,1,0,e5_logreg,1.476847977274779,clear_remediation,implemented remediation plan is concrete action,0
628,0000028823_2018_4,10,"accordingly, .",accordingly,2018-12-31,28823,"based on this assessment, management identified the following control deficiencies.",based on this assessment management identified the following control deficiencies,11,1,1,OTHER,0,background,0,0,0,False,False,22.0,0,1,trainval,REMEDIATION,0.0445145274332674,0.4932066125058978,0.4622788600608347,0.4932066125058978,0.0309277524450631,1,0,e5_logreg,1.4758656350490391,needs_context,standalone accordingly fragment,1
958,0001227654_2024_4,17,"remediation efforts and status of material weaknesses the material weaknesses identified as of september 30, 2024, noted above were not remediated and the company determined there were inadequate controls in place to conduct an effective risk assessment process or to effectively identify and assess the controls necessary to ensure reliable information used in financial reporting.",remediation efforts and status of material weaknesses the material weaknesses identified as of <month> <num> <year> noted above were not remediated and the company determined there were inadequate controls in place to conduct an effective risk assessment process or to effectively identify and assess the controls necessary to ensure reliable information used in financial reporting,2024-09-30,1227654,kpmg llp’s report is included elsewhere in this form 10-k.,kpmg llp s report is included elsewhere in this form <num> k,382,0,0,REMEDIATION,0,other,0,1,0,False,True,17.0,0,0,trainval,OTHER,0.4892229525875193,0.0034077345337197,0.5073693128787609,0.5073693128787609,0.0181463602912415,1,0,e5_logreg,1.4744843268299976,ambiguous,status/update sentence also restates active control gaps,1
863,0000023666_2012_4,23,"executive vice president,.",executive vice president,2012-06-30,23666,maria henry.,maria henry,24,1,0,OTHER,0,background,0,0,0,False,False,,0,1,trainval,OTHER,0.0333252524183675,0.4692584489377323,0.4974162986439001,0.4974162986439001,0.0281578497061678,1,0,e5_logreg,1.474425851649932,needs_context,signature/title fragment,1
389,0000063276_2024_4,13,"remaining remediation actions during the quarter ended december 31, 2024, management completed the design of new user access provisioning and review controls for certain systems.",remaining remediation actions during the quarter ended <month> <num> <year> management completed the design of new user access provisioning and review controls for certain systems,2024-12-31,63276,"during the quarter ended december 31, 2024, management completed its testing of the operating effectiveness of these controls and concluded that the deficiency had been remediated.",during the quarter ended <month> <num> <year> management completed its testing of the operating effectiveness of these controls and concluded that the deficiency had been remediated,179,0,0,REMEDIATION,0,other,0,1,0,False,True,10.0,0,0,trainval,REMEDIATION,0.0169082234433608,0.5033992977588256,0.4796924787978134,0.5033992977588256,0.0237068189610121,1,0,e5_logreg,1.4728938832801624,clear_remediation,completed design of new controls is concrete remediation action,0
725,0000891178_2005_4,27,"the following changes in our internal control over financial reporting occurred during the fourth quarter of the period covered by this annual report on form 10-k that have materially affected, or are reasonably likely to materially affect, our internal control over financial reporting.",the following changes in our internal control over financial reporting occurred during the fourth quarter of the period covered by this annual report on form <num> k that have materially affected or are reasonably likely to materially affect our internal control over financial reporting,2005-12-31,891178,"solely as a result of this material weakness, our management has revised its earlier assessment and has now concluded that our internal control over financial reporting was not effective as of december 31, 2004.",solely as a result of this material weakness our management has revised its earlier assessment and has now concluded that our internal control over financial reporting was not effective as of <month> <num> <year>,287,0,0,REMEDIATION,0,other,0,1,0,False,False,26.0,0,0,trainval,ISSUE,0.5030194477853461,0.0199728024993765,0.4770077497152774,0.5030194477853461,0.0260116980700687,1,0,e5_logreg,1.4709688541445851,needs_context,changes-in-ICFR lead-in header,1
1510,0000790703_2013_4,41,these actions include the following.,these actions include the following,2013-01-31,790703,remedial actions.,remedial actions,35,1,1,REMEDIATION,0,other,0,1,0,False,False,39.0,0,0,test,REMEDIATION,0.0107108618036177,0.5069063514250597,0.4823827867713224,0.5069063514250597,0.0245235646537372,1,0,e5_logreg,1.468570083921203,needs_context,header only,1
